year,overall_rating,player_name
2011,65.0,Rafael
2012,67.0,Rafael
2013,70.0,Rafael
2014,74.33333333333333,Rafael
2015,74.0,Rafael
2016,74.0,Rafael
2007,65.0,Nacer Barazite
2008,65.0,Nacer Barazite
2009,66.0,Nacer Barazite
2010,67.0,Nacer Barazite
2011,70.5,Nacer Barazite
2012,73.5,Nacer Barazite
2013,71.0,Nacer Barazite
2014,70.0,Nacer Barazite
2015,69.66666666666667,Nacer Barazite
2016,70.0,Nacer Barazite
2007,69.0,Angel Montoro
2008,69.0,Angel Montoro
2009,63.0,Angel Montoro
2010,62.5,Angel Montoro
2012,64.0,Angel Montoro
2013,65.44444444444444,Angel Montoro
2014,68.83333333333333,Angel Montoro
2015,70.0,Angel Montoro
2016,70.0,Angel Montoro
2007,57.0,Bakary Sare
2008,57.0,Bakary Sare
2009,61.0,Bakary Sare
2010,67.5,Bakary Sare
2011,65.0,Bakary Sare
2014,68.2,Bakary Sare
2015,74.36363636363636,Bakary Sare
2016,74.0,Bakary Sare
2007,63.0,Diego Angelo
2008,63.0,Diego Angelo
2009,69.0,Diego Angelo
2010,70.0,Diego Angelo
2014,69.0,Diego Angelo
2015,71.6,Diego Angelo
2007,59.0,Victor Moses
2008,68.0,Victor Moses
2009,69.0,Victor Moses
2010,72.0,Victor Moses
2011,71.5,Victor Moses
2012,73.5,Victor Moses
2013,75.875,Victor Moses
2014,75.0,Victor Moses
2015,75.2,Victor Moses
2016,76.0,Victor Moses
2007,69.0,"Luis Fernando Duarte Nunes,32"
2008,69.0,"Luis Fernando Duarte Nunes,32"
2009,70.0,"Luis Fernando Duarte Nunes,32"
2010,67.5,"Luis Fernando Duarte Nunes,32"
2011,66.0,"Luis Fernando Duarte Nunes,32"
2007,68.0,Filip Djordjevic
2008,68.0,Filip Djordjevic
2009,66.0,Filip Djordjevic
2010,62.0,Filip Djordjevic
2011,66.0,Filip Djordjevic
2012,68.0,Filip Djordjevic
2013,73.0,Filip Djordjevic
2014,75.33333333333333,Filip Djordjevic
2015,79.5,Filip Djordjevic
2016,77.14285714285714,Filip Djordjevic
2007,72.0,Ivan Kelava
2013,72.0,Ivan Kelava
2014,70.66666666666667,Ivan Kelava
2015,71.0,Ivan Kelava
2016,71.0,Ivan Kelava
2007,60.0,Carlos Zambrano
2008,60.0,Carlos Zambrano
2009,68.0,Carlos Zambrano
2010,71.0,Carlos Zambrano
2011,73.0,Carlos Zambrano
2012,73.0,Carlos Zambrano
2013,75.0,Carlos Zambrano
2014,76.33333333333333,Carlos Zambrano
2015,77.0,Carlos Zambrano
2007,54.0,Nikita Rukavytsya
2008,59.0,Nikita Rukavytsya
2009,63.0,Nikita Rukavytsya
2010,67.0,Nikita Rukavytsya
2011,68.5,Nikita Rukavytsya
2012,70.0,Nikita Rukavytsya
2013,68.2,Nikita Rukavytsya
2014,64.88888888888889,Nikita Rukavytsya
2015,64.0,Nikita Rukavytsya
2007,60.0,Guus Joppen
2012,60.0,Guus Joppen
2013,64.25,Guus Joppen
2015,65.33333333333333,Guus Joppen
2016,66.0,Guus Joppen
2007,63.0,Rydell Poepon
2008,67.0,Rydell Poepon
2009,69.0,Rydell Poepon
2010,67.5,Rydell Poepon
2011,68.5,Rydell Poepon
2012,69.0,Rydell Poepon
2013,67.33333333333333,Rydell Poepon
2014,68.0,Rydell Poepon
2015,67.25,Rydell Poepon
2016,67.0,Rydell Poepon
2007,61.0,Martin Zeman
2008,61.0,Martin Zeman
2009,63.5,Martin Zeman
2010,66.0,Martin Zeman
2011,64.0,Martin Zeman
2012,66.0,Martin Zeman
2015,66.0,Martin Zeman
2016,66.0,Martin Zeman
2007,69.0,Gaston Sangoy
2010,69.0,Gaston Sangoy
2011,70.0,Gaston Sangoy
2012,69.0,Gaston Sangoy
2013,68.75,Gaston Sangoy
2007,67.0,Demetris Christofi
2013,67.0,Demetris Christofi
2014,69.0,Demetris Christofi
2015,70.16666666666667,Demetris Christofi
2007,60.0,Pavle Popara
2014,60.0,Pavle Popara
2007,51.0,Ryan Shotton
2008,51.0,Ryan Shotton
2009,58.0,Ryan Shotton
2010,62.0,Ryan Shotton
2011,63.0,Ryan Shotton
2012,65.5,Ryan Shotton
2013,67.71428571428571,Ryan Shotton
2014,69.2,Ryan Shotton
2015,70.4,Ryan Shotton
2016,70.16666666666667,Ryan Shotton
2007,59.0,Pavels Steinbors
2013,60.333333333333336,Pavels Steinbors
2014,63.0,Pavels Steinbors
2015,65.0,Pavels Steinbors
2007,59.0,Sanel Jahic
2009,59.0,Sanel Jahic
2010,72.0,Sanel Jahic
2011,70.0,Sanel Jahic
2013,70.0,Sanel Jahic
2014,66.75,Sanel Jahic
2015,62.5,Sanel Jahic
2007,71.0,Beram Kayal
2010,71.0,Beram Kayal
2011,74.5,Beram Kayal
2012,74.5,Beram Kayal
2013,69.4,Beram Kayal
2014,66.0,Beram Kayal
2015,67.71428571428571,Beram Kayal
2016,70.66666666666667,Beram Kayal
2007,58.0,Ched Evans
2008,58.0,Ched Evans
2009,67.0,Ched Evans
2010,66.5,Ched Evans
2011,67.5,Ched Evans
2012,68.0,Ched Evans
2007,52.0,Ashley Barnes
2008,52.0,Ashley Barnes
2009,55.0,Ashley Barnes
2010,60.5,Ashley Barnes
2011,66.0,Ashley Barnes
2012,67.0,Ashley Barnes
2013,67.54545454545455,Ashley Barnes
2014,69.0,Ashley Barnes
2015,70.25,Ashley Barnes
2016,71.0,Ashley Barnes
2007,64.0,Zoltan Stieber
2008,59.0,Zoltan Stieber
2009,64.5,Zoltan Stieber
2010,66.0,Zoltan Stieber
2011,70.5,Zoltan Stieber
2012,71.0,Zoltan Stieber
2013,71.0,Zoltan Stieber
2014,71.0,Zoltan Stieber
2015,71.85714285714286,Zoltan Stieber
2016,73.0,Zoltan Stieber
2007,46.0,Liam Hughes
2008,46.0,Liam Hughes
2007,58.0,Bira Dembele
2008,58.0,Bira Dembele
2009,58.0,Bira Dembele
2010,59.0,Bira Dembele
2011,59.0,Bira Dembele
2012,59.0,Bira Dembele
2013,58.0,Bira Dembele
2014,59.2,Bira Dembele
2015,60.5,Bira Dembele
2016,62.5,Bira Dembele
2007,55.0,Rudy Gestede
2008,55.0,Rudy Gestede
2010,55.0,Rudy Gestede
2011,58.0,Rudy Gestede
2012,62.0,Rudy Gestede
2013,62.57142857142857,Rudy Gestede
2014,65.45454545454545,Rudy Gestede
2015,72.0,Rudy Gestede
2016,73.0,Rudy Gestede
2007,41.0,Badis Lebbihi
2008,41.0,Badis Lebbihi
2009,49.0,Badis Lebbihi
2007,51.0,Eden Hazard
2008,51.0,Eden Hazard
2009,71.5,Eden Hazard
2010,80.0,Eden Hazard
2011,83.5,Eden Hazard
2012,86.0,Eden Hazard
2013,85.0,Eden Hazard
2014,87.5,Eden Hazard
2015,88.4,Eden Hazard
2016,88.0,Eden Hazard
2007,63.0,Armin Bacinovic
2009,63.0,Armin Bacinovic
2010,65.0,Armin Bacinovic
2011,76.5,Armin Bacinovic
2012,76.0,Armin Bacinovic
2013,68.625,Armin Bacinovic
2014,65.8,Armin Bacinovic
2015,68.33333333333333,Armin Bacinovic
2016,70.0,Armin Bacinovic
2007,53.0,Theodor Gebre Selassie
2008,53.0,Theodor Gebre Selassie
2009,56.0,Theodor Gebre Selassie
2010,75.0,Theodor Gebre Selassie
2011,75.0,Theodor Gebre Selassie
2012,75.0,Theodor Gebre Selassie
2013,73.75,Theodor Gebre Selassie
2014,72.4,Theodor Gebre Selassie
2015,73.6,Theodor Gebre Selassie
2016,75.0,Theodor Gebre Selassie
2007,73.0,Artem Kravets
2016,73.0,Artem Kravets
2007,58.0,Artis Lazdins
2013,58.5,Artis Lazdins
2007,60.0,Didier Ovono
2009,60.0,Didier Ovono
2010,60.0,Didier Ovono
2011,67.0,Didier Ovono
2013,66.33333333333333,Didier Ovono
2014,67.4,Didier Ovono
2015,67.75,Didier Ovono
2016,70.0,Didier Ovono
2007,61.0,Krzysztof Maczynski
2008,61.0,Krzysztof Maczynski
2009,61.0,Krzysztof Maczynski
2011,61.0,Krzysztof Maczynski
2012,61.5,Krzysztof Maczynski
2013,63.0,Krzysztof Maczynski
2014,68.0,Krzysztof Maczynski
2015,68.0,Krzysztof Maczynski
2016,65.66666666666667,Krzysztof Maczynski
2007,59.0,Nils Petersen
2008,59.0,Nils Petersen
2009,59.0,Nils Petersen
2010,65.0,Nils Petersen
2011,73.0,Nils Petersen
2012,74.5,Nils Petersen
2013,75.8,Nils Petersen
2014,75.0,Nils Petersen
2015,74.4,Nils Petersen
2016,75.0,Nils Petersen
2007,67.0,Alberto Botia
2009,67.0,Alberto Botia
2010,75.5,Alberto Botia
2011,76.5,Alberto Botia
2012,77.0,Alberto Botia
2013,74.33333333333333,Alberto Botia
2014,73.8,Alberto Botia
2015,73.25,Alberto Botia
2016,74.0,Alberto Botia
2007,60.0,Victor Sanchez Mata
2008,60.0,Victor Sanchez Mata
2009,63.5,Victor Sanchez Mata
2010,70.0,Victor Sanchez Mata
2011,72.5,Victor Sanchez Mata
2012,71.0,Victor Sanchez Mata
2013,73.0,Victor Sanchez Mata
2014,73.5,Victor Sanchez Mata
2015,74.75,Victor Sanchez Mata
2016,76.0,Victor Sanchez Mata
2007,63.0,Kevin Koffi
2008,63.0,Kevin Koffi
2009,63.0,Kevin Koffi
2010,64.0,Kevin Koffi
2014,64.0,Kevin Koffi
2015,64.0,Kevin Koffi
2016,64.0,Kevin Koffi
2007,73.0,Nicolas Lodeiro
2010,72.5,Nicolas Lodeiro
2011,72.5,Nicolas Lodeiro
2012,73.5,Nicolas Lodeiro
2013,75.9,Nicolas Lodeiro
2014,75.0,Nicolas Lodeiro
2015,76.44444444444444,Nicolas Lodeiro
2016,78.0,Nicolas Lodeiro
2007,64.0,Denis Halilovic
2009,64.0,Denis Halilovic
2010,65.0,Denis Halilovic
2007,62.0,Georginio Wijnaldum
2008,62.0,Georginio Wijnaldum
2009,70.0,Georginio Wijnaldum
2010,73.5,Georginio Wijnaldum
2011,72.0,Georginio Wijnaldum
2012,76.0,Georginio Wijnaldum
2013,77.0,Georginio Wijnaldum
2014,78.0,Georginio Wijnaldum
2015,80.0,Georginio Wijnaldum
2016,80.0,Georginio Wijnaldum
2007,46.0,Elderson
2008,49.0,Elderson
2009,58.0,Elderson
2010,70.0,Elderson
2011,71.0,Elderson
2012,72.0,Elderson
2013,71.0,Elderson
2014,73.4,Elderson
2015,75.0,Elderson
2007,51.0,Wojciech Trochim
2013,51.0,Wojciech Trochim
2015,51.0,Wojciech Trochim
2007,61.0,Milan Djuric
2009,61.0,Milan Djuric
2010,66.0,Milan Djuric
2011,66.0,Milan Djuric
2012,65.0,Milan Djuric
2013,65.0,Milan Djuric
2014,64.5,Milan Djuric
2015,65.83333333333333,Milan Djuric
2016,67.0,Milan Djuric
2007,65.0,Mate Jajalo
2009,65.0,Mate Jajalo
2010,69.0,Mate Jajalo
2011,72.0,Mate Jajalo
2012,71.0,Mate Jajalo
2013,70.0,Mate Jajalo
2014,69.0,Mate Jajalo
2015,70.85714285714286,Mate Jajalo
2016,72.0,Mate Jajalo
2007,61.0,Milan Vilotic
2012,61.0,Milan Vilotic
2013,62.875,Milan Vilotic
2014,70.5,Milan Vilotic
2015,70.5,Milan Vilotic
2007,63.0,Yohandry Orozco
2011,64.5,Yohandry Orozco
2012,68.0,Yohandry Orozco
2013,68.0,Yohandry Orozco
2007,67.0,Saif Ghezal
2008,67.0,Saif Ghezal
2009,69.0,Saif Ghezal
2010,69.0,Saif Ghezal
2011,69.0,Saif Ghezal
2012,68.5,Saif Ghezal
2013,68.0,Saif Ghezal
2007,66.0,Ammar Jemal
2010,66.0,Ammar Jemal
2011,69.0,Ammar Jemal
2012,72.5,Ammar Jemal
2013,70.0,Ammar Jemal
2014,70.0,Ammar Jemal
2007,65.0,Amine Mohamed Chermiti
2008,65.0,Amine Mohamed Chermiti
2009,65.0,Amine Mohamed Chermiti
2010,65.0,Amine Mohamed Chermiti
2011,67.0,Amine Mohamed Chermiti
2012,67.5,Amine Mohamed Chermiti
2013,68.75,Amine Mohamed Chermiti
2014,69.25,Amine Mohamed Chermiti
2015,68.66666666666667,Amine Mohamed Chermiti
2016,69.0,Amine Mohamed Chermiti
2007,45.0,Moussa Narry
2008,45.0,Moussa Narry
2009,74.0,Moussa Narry
2010,71.5,Moussa Narry
2011,69.0,Moussa Narry
2012,69.0,Moussa Narry
2014,69.4,Moussa Narry
2015,69.0,Moussa Narry
2007,71.0,Ever Banega
2008,74.0,Ever Banega
2009,76.0,Ever Banega
2010,81.5,Ever Banega
2011,79.5,Ever Banega
2012,80.0,Ever Banega
2013,78.0,Ever Banega
2014,80.5,Ever Banega
2015,80.71428571428571,Ever Banega
2016,81.0,Ever Banega
2007,67.0,David Lomban
2008,67.0,David Lomban
2009,64.0,David Lomban
2010,63.0,David Lomban
2011,67.0,David Lomban
2012,66.0,David Lomban
2013,67.83333333333333,David Lomban
2014,71.0,David Lomban
2015,72.5,David Lomban
2007,54.0,Stewart Murdoch
2009,54.0,Stewart Murdoch
2013,54.666666666666664,Stewart Murdoch
2014,55.0,Stewart Murdoch
2015,55.666666666666664,Stewart Murdoch
2016,56.0,Stewart Murdoch
2007,63.0,Paulo Henrique
2008,65.0,Paulo Henrique
2009,71.0,Paulo Henrique
2010,69.0,Paulo Henrique
2011,69.0,Paulo Henrique
2007,78.0,Mario Balotelli
2008,78.0,Mario Balotelli
2009,81.0,Mario Balotelli
2010,81.5,Mario Balotelli
2011,81.0,Mario Balotelli
2012,83.5,Mario Balotelli
2013,83.23076923076923,Mario Balotelli
2014,82.66666666666667,Mario Balotelli
2015,80.28571428571429,Mario Balotelli
2016,79.2,Mario Balotelli
2007,64.0,Kike Sola
2008,68.0,Kike Sola
2009,68.5,Kike Sola
2010,67.5,Kike Sola
2011,73.0,Kike Sola
2012,72.0,Kike Sola
2013,71.85714285714286,Kike Sola
2014,73.0,Kike Sola
2015,71.0,Kike Sola
2016,71.0,Kike Sola
2007,54.0,James Gibson
2008,54.0,James Gibson
2009,63.0,James Gibson
2010,61.0,James Gibson
2011,60.0,James Gibson
2007,61.0,Ivan Fatic
2008,61.0,Ivan Fatic
2009,61.0,Ivan Fatic
2010,65.0,Ivan Fatic
2011,66.0,Ivan Fatic
2012,63.5,Ivan Fatic
2013,65.0,Ivan Fatic
2007,55.0,Vegar Eggen Hedenstad
2008,55.0,Vegar Eggen Hedenstad
2009,58.0,Vegar Eggen Hedenstad
2010,67.0,Vegar Eggen Hedenstad
2011,68.0,Vegar Eggen Hedenstad
2012,68.0,Vegar Eggen Hedenstad
2013,69.0,Vegar Eggen Hedenstad
2014,68.5,Vegar Eggen Hedenstad
2015,69.5,Vegar Eggen Hedenstad
2016,70.0,Vegar Eggen Hedenstad
2007,68.0,Vincenzo Camilleri
2009,68.0,Vincenzo Camilleri
2011,68.0,Vincenzo Camilleri
2012,68.0,Vincenzo Camilleri
2015,68.0,Vincenzo Camilleri
2016,63.0,Vincenzo Camilleri
2007,72.0,Jack Rodwell
2008,72.0,Jack Rodwell
2009,74.0,Jack Rodwell
2010,77.0,Jack Rodwell
2011,76.0,Jack Rodwell
2012,76.5,Jack Rodwell
2013,76.875,Jack Rodwell
2014,76.0,Jack Rodwell
2015,75.5,Jack Rodwell
2016,75.0,Jack Rodwell
2007,67.0,Sergio Romero
2008,71.0,Sergio Romero
2009,76.0,Sergio Romero
2010,77.5,Sergio Romero
2011,77.0,Sergio Romero
2012,77.0,Sergio Romero
2013,76.75,Sergio Romero
2014,72.75,Sergio Romero
2015,75.33333333333333,Sergio Romero
2007,56.0,Ruud Vormer
2008,64.0,Ruud Vormer
2009,65.0,Ruud Vormer
2010,66.0,Ruud Vormer
2011,72.5,Ruud Vormer
2012,74.0,Ruud Vormer
2013,71.44444444444444,Ruud Vormer
2014,71.33333333333333,Ruud Vormer
2015,73.85714285714286,Ruud Vormer
2016,76.0,Ruud Vormer
2007,58.0,Wilfried Moimbe
2008,58.0,Wilfried Moimbe
2009,58.0,Wilfried Moimbe
2010,48.0,Wilfried Moimbe
2011,59.5,Wilfried Moimbe
2012,61.0,Wilfried Moimbe
2013,61.666666666666664,Wilfried Moimbe
2014,64.66666666666667,Wilfried Moimbe
2015,69.0,Wilfried Moimbe
2016,69.0,Wilfried Moimbe
2007,60.0,Marc Pfitzner
2011,60.0,Marc Pfitzner
2012,61.5,Marc Pfitzner
2013,67.0,Marc Pfitzner
2014,67.0,Marc Pfitzner
2015,67.0,Marc Pfitzner
2007,60.0,Jan Washausen
2011,60.0,Jan Washausen
2012,60.0,Jan Washausen
2013,60.0,Jan Washausen
2014,60.0,Jan Washausen
2007,73.0,Alberto Paloschi
2008,73.0,Alberto Paloschi
2009,73.0,Alberto Paloschi
2010,73.5,Alberto Paloschi
2011,73.5,Alberto Paloschi
2012,74.0,Alberto Paloschi
2013,76.25,Alberto Paloschi
2014,75.625,Alberto Paloschi
2015,76.0,Alberto Paloschi
2016,77.0,Alberto Paloschi
2007,64.0,Gary Irvine
2009,64.0,Gary Irvine
2012,64.0,Gary Irvine
2013,61.666666666666664,Gary Irvine
2014,61.0,Gary Irvine
2015,62.0,Gary Irvine
2007,56.0,Craig Reid
2014,57.333333333333336,Craig Reid
2015,61.0,Craig Reid
2016,62.0,Craig Reid
2007,64.0,Vicente Guaita
2008,64.0,Vicente Guaita
2009,66.0,Vicente Guaita
2010,69.5,Vicente Guaita
2011,76.0,Vicente Guaita
2012,79.0,Vicente Guaita
2013,80.0,Vicente Guaita
2014,79.0,Vicente Guaita
2015,78.0,Vicente Guaita
2007,55.0,Sloan Privat
2008,55.0,Sloan Privat
2009,66.5,Sloan Privat
2010,66.0,Sloan Privat
2011,70.0,Sloan Privat
2012,71.0,Sloan Privat
2013,70.0,Sloan Privat
2014,68.75,Sloan Privat
2015,70.0,Sloan Privat
2007,57.0,Pape M'Bow
2008,57.0,Pape M'Bow
2009,57.0,Pape M'Bow
2010,63.0,Pape M'Bow
2011,64.0,Pape M'Bow
2012,60.0,Pape M'Bow
2007,60.0,Ruud Boymans
2009,60.0,Ruud Boymans
2010,66.0,Ruud Boymans
2011,68.0,Ruud Boymans
2012,67.5,Ruud Boymans
2013,67.66666666666667,Ruud Boymans
2014,68.66666666666667,Ruud Boymans
2015,72.0,Ruud Boymans
2016,73.0,Ruud Boymans
2007,72.0,Mauricio Isla
2008,72.0,Mauricio Isla
2009,74.5,Mauricio Isla
2010,75.0,Mauricio Isla
2011,79.0,Mauricio Isla
2012,80.0,Mauricio Isla
2013,78.16666666666667,Mauricio Isla
2014,76.16666666666667,Mauricio Isla
2015,76.0,Mauricio Isla
2016,75.0,Mauricio Isla
2007,51.0,Yann M'Vila
2008,51.0,Yann M'Vila
2009,58.0,Yann M'Vila
2010,70.0,Yann M'Vila
2011,79.5,Yann M'Vila
2012,82.0,Yann M'Vila
2013,79.0,Yann M'Vila
2014,78.0,Yann M'Vila
2015,78.0,Yann M'Vila
2007,63.0,Jose Nadson
2011,64.0,Jose Nadson
2012,66.0,Jose Nadson
2013,66.75,Jose Nadson
2015,68.0,Jose Nadson
2016,68.0,Jose Nadson
2007,63.0,Wallace
2008,63.0,Wallace
2009,65.0,Wallace
2010,64.0,Wallace
2011,64.0,Wallace
2012,64.0,Wallace
2013,65.0,Wallace
2007,67.0,Marco Davide Faraoni
2010,67.0,Marco Davide Faraoni
2011,67.0,Marco Davide Faraoni
2012,73.0,Marco Davide Faraoni
2013,72.0,Marco Davide Faraoni
2014,70.16666666666667,Marco Davide Faraoni
2015,69.0,Marco Davide Faraoni
2016,69.0,Marco Davide Faraoni
2007,63.0,Martyn Waghorn
2008,63.0,Martyn Waghorn
2009,64.0,Martyn Waghorn
2010,66.5,Martyn Waghorn
2011,66.5,Martyn Waghorn
2012,66.5,Martyn Waghorn
2013,65.0,Martyn Waghorn
2014,65.2,Martyn Waghorn
2007,44.0,Jay Rodriguez
2008,41.0,Jay Rodriguez
2009,55.5,Jay Rodriguez
2010,65.5,Jay Rodriguez
2011,68.5,Jay Rodriguez
2012,73.0,Jay Rodriguez
2013,72.66666666666667,Jay Rodriguez
2014,74.25,Jay Rodriguez
2015,76.0,Jay Rodriguez
2016,76.0,Jay Rodriguez
2007,56.0,Mohamed Chalali
2011,56.0,Mohamed Chalali
2012,60.0,Mohamed Chalali
2007,52.0,Benjamin Police
2008,52.0,Benjamin Police
2009,52.0,Benjamin Police
2010,52.0,Benjamin Police
2007,55.0,Mohamed Youssouf
2008,55.0,Mohamed Youssouf
2010,55.0,Mohamed Youssouf
2007,62.0,Omer Toprak
2008,62.0,Omer Toprak
2009,66.0,Omer Toprak
2010,69.0,Omer Toprak
2011,72.0,Omer Toprak
2012,74.0,Omer Toprak
2013,77.25,Omer Toprak
2014,79.0,Omer Toprak
2015,81.0,Omer Toprak
2016,81.0,Omer Toprak
2007,62.5,Wellington
2008,62.0,Wellington
2009,66.5,Wellington
2010,65.0,Wellington
2007,45.0,Steven Nzonzi
2008,45.0,Steven Nzonzi
2009,57.5,Steven Nzonzi
2010,74.0,Steven Nzonzi
2011,75.5,Steven Nzonzi
2012,77.0,Steven Nzonzi
2013,77.5,Steven Nzonzi
2014,76.0,Steven Nzonzi
2015,78.14285714285714,Steven Nzonzi
2007,62.0,Scott Fox
2013,62.0,Scott Fox
2014,61.333333333333336,Scott Fox
2015,61.75,Scott Fox
2007,62.0,Jacob Lensky
2009,62.0,Jacob Lensky
2010,69.5,Jacob Lensky
2011,70.0,Jacob Lensky
2007,67.0,Leroy Fer
2008,67.0,Leroy Fer
2009,71.5,Leroy Fer
2010,74.0,Leroy Fer
2011,72.0,Leroy Fer
2012,75.0,Leroy Fer
2013,76.0,Leroy Fer
2014,76.0,Leroy Fer
2015,76.0,Leroy Fer
2016,75.0,Leroy Fer
2007,59.0,Jordy Buijs
2008,66.0,Jordy Buijs
2010,66.0,Jordy Buijs
2011,66.5,Jordy Buijs
2012,66.0,Jordy Buijs
2013,66.0,Jordy Buijs
2014,66.5,Jordy Buijs
2015,67.0,Jordy Buijs
2016,67.0,Jordy Buijs
2007,65.0,Vito Wormgoor
2009,65.0,Vito Wormgoor
2010,65.0,Vito Wormgoor
2011,66.0,Vito Wormgoor
2012,66.5,Vito Wormgoor
2013,67.75,Vito Wormgoor
2014,66.66666666666667,Vito Wormgoor
2015,68.25,Vito Wormgoor
2007,57.0,Mitchell Donald
2008,57.5,Mitchell Donald
2009,68.0,Mitchell Donald
2010,67.0,Mitchell Donald
2011,66.0,Mitchell Donald
2012,70.0,Mitchell Donald
2013,68.0,Mitchell Donald
2014,68.0,Mitchell Donald
2016,68.0,Mitchell Donald
2007,60.0,Jan-Arie van der Heijden
2008,60.0,Jan-Arie van der Heijden
2009,66.0,Jan-Arie van der Heijden
2010,66.5,Jan-Arie van der Heijden
2011,67.0,Jan-Arie van der Heijden
2012,68.0,Jan-Arie van der Heijden
2013,69.42857142857143,Jan-Arie van der Heijden
2014,71.5,Jan-Arie van der Heijden
2015,74.0,Jan-Arie van der Heijden
2016,72.5,Jan-Arie van der Heijden
2007,59.0,Marco van Duin
2010,59.0,Marco van Duin
2011,59.0,Marco van Duin
2012,60.0,Marco van Duin
2015,60.0,Marco van Duin
2007,53.0,Gregory van der Wiel
2008,62.0,Gregory van der Wiel
2009,73.0,Gregory van der Wiel
2010,76.0,Gregory van der Wiel
2011,77.0,Gregory van der Wiel
2012,77.0,Gregory van der Wiel
2013,75.0,Gregory van der Wiel
2014,75.33333333333333,Gregory van der Wiel
2015,77.66666666666667,Gregory van der Wiel
2016,78.0,Gregory van der Wiel
2007,56.0,Vurnon Anita
2008,56.0,Vurnon Anita
2009,68.0,Vurnon Anita
2010,70.5,Vurnon Anita
2011,72.0,Vurnon Anita
2012,73.5,Vurnon Anita
2013,74.0,Vurnon Anita
2014,74.75,Vurnon Anita
2015,73.0,Vurnon Anita
2016,73.0,Vurnon Anita
2007,55.0,John Goossens
2009,59.5,John Goossens
2010,67.5,John Goossens
2011,70.0,John Goossens
2012,71.5,John Goossens
2013,70.0,John Goossens
2014,70.0,John Goossens
2016,70.0,John Goossens
2007,60.0,Marc McAusland
2008,60.0,Marc McAusland
2010,60.0,Marc McAusland
2011,59.0,Marc McAusland
2012,61.0,Marc McAusland
2013,62.857142857142854,Marc McAusland
2014,60.75,Marc McAusland
2007,66.0,James Tomkins
2008,66.0,James Tomkins
2009,70.0,James Tomkins
2010,69.5,James Tomkins
2011,72.5,James Tomkins
2012,74.5,James Tomkins
2013,73.0,James Tomkins
2014,73.0,James Tomkins
2015,73.0,James Tomkins
2016,74.0,James Tomkins
2007,51.0,Jack Collison
2008,51.0,Jack Collison
2009,69.5,Jack Collison
2010,74.0,Jack Collison
2011,68.0,Jack Collison
2012,68.0,Jack Collison
2013,68.0,Jack Collison
2014,68.0,Jack Collison
2015,68.0,Jack Collison
2007,65.0,Josimar Lima
2009,65.0,Josimar Lima
2010,65.0,Josimar Lima
2011,65.0,Josimar Lima
2014,65.0,Josimar Lima
2015,64.0,Josimar Lima
2007,62.0,Niels Vorthoren
2008,62.0,Niels Vorthoren
2011,62.0,Niels Vorthoren
2012,63.0,Niels Vorthoren
2015,63.0,Niels Vorthoren
2016,63.0,Niels Vorthoren
2007,56.0,Lex van Haeften
2010,56.0,Lex van Haeften
2011,56.0,Lex van Haeften
2007,66.0,Ryan Koolwijk
2010,66.0,Ryan Koolwijk
2011,70.0,Ryan Koolwijk
2012,69.0,Ryan Koolwijk
2013,68.11111111111111,Ryan Koolwijk
2014,68.0,Ryan Koolwijk
2007,59.0,Arjan van Dijk
2011,59.0,Arjan van Dijk
2012,60.0,Arjan van Dijk
2013,60.0,Arjan van Dijk
2014,63.0,Arjan van Dijk
2007,62.0,Daan Bovenberg
2008,62.0,Daan Bovenberg
2010,62.0,Daan Bovenberg
2011,65.0,Daan Bovenberg
2012,67.5,Daan Bovenberg
2013,64.28571428571429,Daan Bovenberg
2014,62.0,Daan Bovenberg
2015,65.0,Daan Bovenberg
2007,54.0,Joshua John
2008,54.0,Joshua John
2009,62.0,Joshua John
2010,65.0,Joshua John
2012,66.0,Joshua John
2013,70.75,Joshua John
2014,71.2,Joshua John
2015,72.33333333333333,Joshua John
2016,72.0,Joshua John
2007,54.0,Tim Breukers
2008,54.0,Tim Breukers
2009,63.0,Tim Breukers
2010,66.5,Tim Breukers
2011,67.0,Tim Breukers
2012,67.5,Tim Breukers
2013,67.66666666666667,Tim Breukers
2014,66.5,Tim Breukers
2015,67.14285714285714,Tim Breukers
2016,67.0,Tim Breukers
2007,63.0,Bart van Brakel
2013,63.0,Bart van Brakel
2014,63.0,Bart van Brakel
2007,62.0,Rick Verbeek
2009,62.0,Rick Verbeek
2010,61.0,Rick Verbeek
2011,62.0,Rick Verbeek
2012,63.0,Rick Verbeek
2007,58.0,Sjoerd Overgoor
2010,58.0,Sjoerd Overgoor
2011,64.0,Sjoerd Overgoor
2013,64.0,Sjoerd Overgoor
2014,65.33333333333333,Sjoerd Overgoor
2015,66.0,Sjoerd Overgoor
2016,66.0,Sjoerd Overgoor
2007,58.0,Rik Sebens
2008,58.0,Rik Sebens
2010,58.0,Rik Sebens
2007,57.0,Arnor Smarason
2008,57.0,Arnor Smarason
2009,63.5,Arnor Smarason
2010,66.0,Arnor Smarason
2012,66.0,Arnor Smarason
2013,66.9090909090909,Arnor Smarason
2014,63.75,Arnor Smarason
2015,64.125,Arnor Smarason
2016,65.66666666666667,Arnor Smarason
2007,65.0,Calvin Jong-a-Pin
2008,66.0,Calvin Jong-a-Pin
2009,66.0,Calvin Jong-a-Pin
2010,67.0,Calvin Jong-a-Pin
2011,68.0,Calvin Jong-a-Pin
2007,65.0,Geert Arend Roorda
